SalesDate,Sales
2013-01-31,176717
2013-02-28,167820
2013-03-31,189872
2013-04-30,174683
2013-05-31,171817
2013-06-30,165596
2013-07-31,193256
2013-08-31,166980
2013-09-30,157561
2013-10-31,167412
2013-11-30,170198
2013-12-31,209347
2014-01-31,176050
2014-02-28,167680
2014-03-31,177092
2014-04-30,172622
2014-05-31,172496
2014-06-30,173380
2014-07-31,177017
2014-08-31,161277
2014-09-30,175017
2014-10-31,167022
2014-11-30,164940
2014-12-31,191392
2015-01-31,164990
2015-02-28,142425
2015-03-31,168236
2015-04-30,155278
2015-05-31,154582
2015-06-30,176956
2015-07-31,165339
