SalesDate,Sales
2013-01-31,209895
2013-02-28,211588
2013-03-31,237754
2013-04-30,219896
2013-05-31,214568
2013-06-30,211385
2013-07-31,240520
2013-08-31,232004
2013-09-30,207566
2013-10-31,218481
2013-11-30,242932
2013-12-31,302602
2014-01-31,225571
2014-02-28,214646
2014-03-31,221791
2014-04-30,233727
2014-05-31,223483
2014-06-30,220694
2014-07-31,241166
2014-08-31,223686
2014-09-30,226447
2014-10-31,229101
2014-11-30,250589
2014-12-31,298011
2015-01-31,240046
2015-02-28,214243
2015-03-31,239701
2015-04-30,237016
2015-05-31,212430
2015-06-30,239611
2015-07-31,253422
