SalesDate,Sales
2013-01-31,213293
2013-02-28,204038
2013-03-31,235309
2013-04-30,217499
2013-05-31,208751
2013-06-30,207962
2013-07-31,243688
2013-08-31,232449
2013-09-30,206497
2013-10-31,219150
2013-11-30,230461
2013-12-31,270405
2014-01-31,224373
2014-02-28,210585
2014-03-31,229607
2014-04-30,230981
2014-05-31,234871
2014-06-30,217759
2014-07-31,243159
2014-08-31,226689
2014-09-30,226924
2014-10-31,228215
2014-11-30,242943
2014-12-31,274966
2015-01-31,230698
2015-02-28,208872
2015-03-31,239118
2015-04-30,229278
2015-05-31,220303
2015-06-30,229569
2015-07-31,239106
