SalesDate,Sales
2013-01-31,125098
2013-02-28,118780
2013-03-31,148358
2013-04-30,126442
2013-05-31,127858
2013-06-30,115800
2013-07-31,143961
2013-08-31,129986
2013-09-30,116001
2013-10-31,123004
2013-11-30,137711
2013-12-31,159930
2014-01-31,138659
2014-02-28,133094
2014-03-31,128859
2014-04-30,130416
2014-05-31,129845
2014-06-30,126880
2014-07-31,134450
2014-08-31,130060
2014-09-30,129440
2014-10-31,134748
2014-11-30,152648
2014-12-31,172133
2015-01-31,146164
2015-02-28,125774
2015-03-31,154330
2015-04-30,139305
2015-05-31,134652
2015-06-30,147939
2015-07-31,151609
