SalesDate,Sales
2013-01-31,50345
2013-02-28,48651
2013-03-31,55406
2013-04-30,60710
2013-05-31,95226
2013-06-30,86621
2013-07-31,103236
2013-08-31,100444
2013-09-30,86769
2013-10-31,89961
2013-11-30,99609
2013-12-31,122463
2014-01-31,96568
2014-02-28,91752
2014-03-31,99130
2014-04-30,102562
2014-05-31,121150
2014-06-30,149974
2014-07-31,5940
2014-08-31,0
2014-09-30,0
2014-10-31,163553
2014-11-30,139121
2014-12-31,171941
2015-01-31,140430
2015-02-28,123717
2015-03-31,149641
2015-04-30,141847
2015-05-31,136949
2015-06-30,154132
2015-07-31,157681
