SalesDate,Sales
2013-01-31,234254
2013-02-28,218643
2013-03-31,244821
2013-04-30,190228
2013-05-31,145741
2013-06-30,145713
2013-07-31,166794
2013-08-31,153180
2013-09-30,143319
2013-10-31,155752
2013-11-30,157858
2013-12-31,176865
2014-01-31,154207
2014-02-28,145978
2014-03-31,157630
2014-04-30,155576
2014-05-31,153668
2014-06-30,142011
2014-07-31,121896
2014-08-31,150836
2014-09-30,159099
2014-10-31,157730
2014-11-30,163238
2014-12-31,177644
2015-01-31,158970
2015-02-28,145109
2015-03-31,166685
2015-04-30,159645
2015-05-31,152139
2015-06-30,161136
2015-07-31,164689
