SalesDate,Sales
2013-01-31,150915
2013-02-28,140845
2013-03-31,176350
2013-04-30,153585
2013-05-31,155955
2013-06-30,158120
2013-07-31,177112
2013-08-31,182013
2013-09-30,147442
2013-10-31,157344
2013-11-30,182723
2013-12-31,207142
2014-01-31,165816
2014-02-28,153666
2014-03-31,170570
2014-04-30,175692
2014-05-31,175388
2014-06-30,166772
2014-07-31,183242
2014-08-31,192170
2014-09-30,173825
2014-10-31,176884
2014-11-30,198264
2014-12-31,229727
2015-01-31,189691
2015-02-28,160980
2015-03-31,190420
2015-04-30,188481
2015-05-31,173847
2015-06-30,190506
2015-07-31,208321
