SalesDate,Sales
2013-01-31,168081
2013-02-28,155317
2013-03-31,184834
2013-04-30,172457
2013-05-31,164493
2013-06-30,162832
2013-07-31,182564
2013-08-31,164204
2013-09-30,158833
2013-10-31,178082
2013-11-30,181664
2013-12-31,210136
2014-01-31,181289
2014-02-28,170152
2014-03-31,176984
2014-04-30,176179
2014-05-31,173740
2014-06-30,168231
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,179781
2015-02-28,165557
2015-03-31,191846
2015-04-30,176747
2015-05-31,170071
2015-06-30,180366
2015-07-31,195771
