SalesDate,Sales
2013-01-31,219737
2013-02-28,220607
2013-03-31,278608
2013-04-30,238424
2013-05-31,239563
2013-06-30,248013
2013-07-31,272695
2013-08-31,268319
2013-09-30,208600
2013-10-31,192735
2013-11-30,246982
2013-12-31,288971
2014-01-31,206931
2014-02-28,201531
2014-03-31,211607
2014-04-30,236429
2014-05-31,235254
2014-06-30,219575
2014-07-31,256187
2014-08-31,275855
2014-09-30,214287
2014-10-31,235016
2014-11-30,265113
2014-12-31,334265
2015-01-31,238983
2015-02-28,213225
2015-03-31,242578
2015-04-30,242194
2015-05-31,238215
2015-06-30,240131
2015-07-31,286559
