SalesDate,Sales
2013-01-31,178383
2013-02-28,166260
2013-03-31,195395
2013-04-30,174321
2013-05-31,175343
2013-06-30,173960
2013-07-31,200905
2013-08-31,184952
2013-09-30,167548
2013-10-31,170624
2013-11-30,184064
2013-12-31,218774
2014-01-31,181035
2014-02-28,168589
2014-03-31,171615
2014-04-30,183810
2014-05-31,182640
2014-06-30,178520
2014-07-31,195964
2014-08-31,177438
2014-09-30,161798
2014-10-31,164811
2014-11-30,173823
2014-12-31,206926
2015-01-31,171601
2015-02-28,146972
2015-03-31,169937
2015-04-30,165693
2015-05-31,156707
2015-06-30,172406
2015-07-31,182200
