SalesDate,Sales
2013-01-31,314027
2013-02-28,304058
2013-03-31,361978
2013-04-30,322607
2013-05-31,322743
2013-06-30,321403
2013-07-31,378665
2013-08-31,350407
2013-09-30,305321
2013-10-31,324752
2013-11-30,338988
2013-12-31,428027
2014-01-31,330807
2014-02-28,313799
2014-03-31,334471
2014-04-30,336531
2014-05-31,334662
2014-06-30,327218
2014-07-31,368242
2014-08-31,342705
2014-09-30,344976
2014-10-31,333471
2014-11-30,327113
2014-12-31,411131
2015-01-31,320265
2015-02-28,295267
2015-03-31,338045
2015-04-30,329628
2015-05-31,324171
2015-06-30,357217
2015-07-31,358340
