SalesDate,Sales
2013-01-31,210651
2013-02-28,199445
2013-03-31,229357
2013-04-30,218447
2013-05-31,211007
2013-06-30,210537
2013-07-31,248563
2013-08-31,214337
2013-09-30,212100
2013-10-31,228628
2013-11-30,235776
2013-12-31,262809
2014-01-31,222842
2014-02-28,219415
2014-03-31,233982
2014-04-30,233721
2014-05-31,238520
2014-06-30,225790
2014-07-31,247542
2014-08-31,220061
2014-09-30,228612
2014-10-31,240651
2014-11-30,244035
2014-12-31,280810
2015-01-31,237022
2015-02-28,218950
2015-03-31,255706
2015-04-30,246501
2015-05-31,238562
2015-06-30,252126
2015-07-31,282407
