SalesDate,Sales
2013-01-31,206423
2013-02-28,188732
2013-03-31,221892
2013-04-30,207624
2013-05-31,208763
2013-06-30,204619
2013-07-31,249640
2013-08-31,233415
2013-09-30,208115
2013-10-31,213630
2013-11-30,224528
2013-12-31,260441
2014-01-31,212563
2014-02-28,205270
2014-03-31,218490
2014-04-30,223101
2014-05-31,229394
2014-06-30,219259
2014-07-31,241551
2014-08-31,211127
2014-09-30,212080
2014-10-31,221780
2014-11-30,228071
2014-12-31,264723
2015-01-31,221676
2015-02-28,201725
2015-03-31,230877
2015-04-30,226340
2015-05-31,220821
2015-06-30,238901
2015-07-31,258344
