SalesDate,Sales
2013-01-31,135031
2013-02-28,127332
2013-03-31,150509
2013-04-30,134721
2013-05-31,137930
2013-06-30,140772
2013-07-31,159017
2013-08-31,148004
2013-09-30,133254
2013-10-31,138092
2013-11-30,146432
2013-12-31,179994
2014-01-31,141298
2014-02-28,132982
2014-03-31,154301
2014-04-30,146307
2014-05-31,151386
2014-06-30,147219
2014-07-31,163393
2014-08-31,144937
2014-09-30,150426
2014-10-31,148953
2014-11-30,155266
2014-12-31,184301
2015-01-31,157875
2015-02-28,138908
2015-03-31,163001
2015-04-30,154291
2015-05-31,151747
2015-06-30,163391
2015-07-31,167767
