SalesDate,Sales
2013-01-31,145680
2013-02-28,145352
2013-03-31,164945
2013-04-30,154606
2013-05-31,150014
2013-06-30,152880
2013-07-31,168745
2013-08-31,168670
2013-09-30,153038
2013-10-31,159665
2013-11-30,171936
2013-12-31,188254
2014-01-31,163828
2014-02-28,160269
2014-03-31,171885
2014-04-30,167845
2014-05-31,165663
2014-06-30,163506
2014-07-31,173238
2014-08-31,153999
2014-09-30,174533
2014-10-31,167602
2014-11-30,180145
2014-12-31,194759
2015-01-31,176531
2015-02-28,160814
2015-03-31,182020
2015-04-30,172469
2015-05-31,164611
2015-06-30,177573
2015-07-31,189662
