SalesDate,Sales
2013-01-31,201809
2013-02-28,193189
2013-03-31,219141
2013-04-30,205170
2013-05-31,206838
2013-06-30,201672
2013-07-31,234965
2013-08-31,216348
2013-09-30,198668
2013-10-31,209576
2013-11-30,209473
2013-12-31,249203
2014-01-31,206959
2014-02-28,196624
2014-03-31,213079
2014-04-30,210427
2014-05-31,224359
2014-06-30,224504
2014-07-31,225804
2014-08-31,219261
2014-09-30,225555
2014-10-31,216055
2014-11-30,228337
2014-12-31,274945
2015-01-31,233360
2015-02-28,209155
2015-03-31,243187
2015-04-30,230013
2015-05-31,222793
2015-06-30,254650
2015-07-31,239336
