SalesDate,Sales
2013-01-31,180191
2013-02-28,183632
2013-03-31,223415
2013-04-30,184858
2013-05-31,201495
2013-06-30,183933
2013-07-31,217349
2013-08-31,198194
2013-09-30,174521
2013-10-31,186993
2013-11-30,207406
2013-12-31,253770
2014-01-31,185854
2014-02-28,179201
2014-03-31,189065
2014-04-30,198863
2014-05-31,213612
2014-06-30,182618
2014-07-31,207166
2014-08-31,196648
2014-09-30,185618
2014-10-31,197277
2014-11-30,210598
2014-12-31,262282
2015-01-31,206549
2015-02-28,175951
2015-03-31,199428
2015-04-30,204108
2015-05-31,198867
2015-06-30,203813
2015-07-31,214143
