SalesDate,Sales
2013-01-31,141902
2013-02-28,131723
2013-03-31,148288
2013-04-30,142401
2013-05-31,133517
2013-06-30,135579
2013-07-31,159259
2013-08-31,133528
2013-09-30,129432
2013-10-31,145282
2013-11-30,150764
2013-12-31,166307
2014-01-31,142025
2014-02-28,140233
2014-03-31,154733
2014-04-30,137192
2014-05-31,144295
2014-06-30,136051
2014-07-31,151210
2014-08-31,130574
2014-09-30,137347
2014-10-31,153568
2014-11-30,158959
2014-12-31,172246
2015-01-31,147981
2015-02-28,134085
2015-03-31,156658
2015-04-30,145349
2015-05-31,138840
2015-06-30,149267
2015-07-31,166330
