SalesDate,Sales
2013-01-31,473237
2013-02-28,454337
2013-03-31,517450
2013-04-30,464363
2013-05-31,472816
2013-06-30,453835
2013-07-31,494894
2013-08-31,464141
2013-09-30,426385
2013-10-31,473765
2013-11-30,503948
2013-12-31,584186
2014-01-31,459425
2014-02-28,435831
2014-03-31,469096
2014-04-30,460155
2014-05-31,474483
2014-06-30,441737
2014-07-31,481632
2014-08-31,462289
2014-09-30,465833
2014-10-31,470128
2014-11-30,504416
2014-12-31,599259
2015-01-31,480155
2015-02-28,450724
2015-03-31,504136
2015-04-30,474752
2015-05-31,470570
2015-06-30,518583
2015-07-31,490309
