SalesDate,Sales
2013-01-31,88994
2013-02-28,83342
2013-03-31,94284
2013-04-30,87311
2013-05-31,92487
2013-06-30,77053
2013-07-31,106753
2013-08-31,98409
2013-09-30,86970
2013-10-31,88185
2013-11-30,94375
2013-12-31,122257
2014-01-31,87707
2014-02-28,85955
2014-03-31,86239
2014-04-30,93713
2014-05-31,89761
2014-06-30,94209
2014-07-31,102990
2014-08-31,93526
2014-09-30,94907
2014-10-31,91986
2014-11-30,99696
2014-12-31,121439
2015-01-31,92124
2015-02-28,81746
2015-03-31,93681
2015-04-30,92470
2015-05-31,84439
2015-06-30,99636
2015-07-31,107443
