SalesDate,Sales
2013-01-31,175487
2013-02-28,167255
2013-03-31,198036
2013-04-30,171647
2013-05-31,186318
2013-06-30,175716
2013-07-31,208181
2013-08-31,190600
2013-09-30,167322
2013-10-31,173148
2013-11-30,201280
2013-12-31,230415
2014-01-31,167321
2014-02-28,155953
2014-03-31,166776
2014-04-30,169856
2014-05-31,180865
2014-06-30,169130
2014-07-31,182837
2014-08-31,172540
2014-09-30,169580
2014-10-31,171381
2014-11-30,182882
2014-12-31,224407
2015-01-31,180627
2015-02-28,151586
2015-03-31,165342
2015-04-30,170409
2015-05-31,164816
2015-06-30,173225
2015-07-31,184115
