SalesDate,Sales
2013-01-31,108250
2013-02-28,101146
2013-03-31,123815
2013-04-30,105370
2013-05-31,108007
2013-06-30,102884
2013-07-31,128873
2013-08-31,118279
2013-09-30,111554
2013-10-31,116223
2013-11-30,130584
2013-12-31,150161
2014-01-31,117183
2014-02-28,114144
2014-03-31,127629
2014-04-30,129071
2014-05-31,123865
2014-06-30,121200
2014-07-31,128380
2014-08-31,117230
2014-09-30,121604
2014-10-31,127769
2014-11-30,136681
2014-12-31,158658
2015-01-31,134893
2015-02-28,119460
2015-03-31,137706
2015-04-30,132027
2015-05-31,123322
2015-06-30,139886
2015-07-31,142304
