SalesDate,Sales
2013-01-31,154859
2013-02-28,147335
2013-03-31,165831
2013-04-30,161075
2013-05-31,164602
2013-06-30,156646
2013-07-31,171986
2013-08-31,173353
2013-09-30,147030
2013-10-31,157493
2013-11-30,168696
2013-12-31,189481
2014-01-31,156147
2014-02-28,148926
2014-03-31,167466
2014-04-30,168387
2014-05-31,174170
2014-06-30,169074
2014-07-31,178443
2014-08-31,164561
2014-09-30,168791
2014-10-31,170197
2014-11-30,177667
2014-12-31,193413
2015-01-31,173893
2015-02-28,143360
2015-03-31,169593
2015-04-30,167212
2015-05-31,157739
2015-06-30,171386
2015-07-31,175201
