SalesDate,Sales
2013-01-31,144507
2013-02-28,132625
2013-03-31,153256
2013-04-30,141557
2013-05-31,139514
2013-06-30,140970
2013-07-31,162503
2013-08-31,145980
2013-09-30,143011
2013-10-31,150458
2013-11-30,152934
2013-12-31,174122
2014-01-31,145714
2014-02-28,141612
2014-03-31,147733
2014-04-30,146094
2014-05-31,144054
2014-06-30,138101
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,150287
2015-02-28,136665
2015-03-31,161082
2015-04-30,150678
2015-05-31,145372
2015-06-30,157920
2015-07-31,167424
