SalesDate,Sales
2013-01-31,144393
2013-02-28,131546
2013-03-31,151175
2013-04-30,145576
2013-05-31,155008
2013-06-30,150995
2013-07-31,172650
2013-08-31,171866
2013-09-30,147993
2013-10-31,153945
2013-11-30,158374
2013-12-31,184347
2014-01-31,155838
2014-02-28,143017
2014-03-31,159733
2014-04-30,160010
2014-05-31,166654
2014-06-30,162876
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,150267
2015-02-28,135771
2015-03-31,153872
2015-04-30,150827
2015-05-31,150575
2015-06-30,169950
2015-07-31,183570
