SalesDate,Sales
2013-01-31,180857
2013-02-28,174436
2013-03-31,204922
2013-04-30,188046
2013-05-31,190318
2013-06-30,181601
2013-07-31,205437
2013-08-31,203754
2013-09-30,186616
2013-10-31,171700
2013-11-30,187358
2013-12-31,214845
2014-01-31,180992
2014-02-28,174889
2014-03-31,191613
2014-04-30,192523
2014-05-31,190714
2014-06-30,187783
2014-07-31,197447
2014-08-31,190008
2014-09-30,191215
2014-10-31,194115
2014-11-30,204612
2014-12-31,233835
2015-01-31,207015
2015-02-28,189963
2015-03-31,217440
2015-04-30,208384
2015-05-31,195299
2015-06-30,215364
2015-07-31,206357
