SalesDate,Sales
2013-01-31,154864
2013-02-28,152239
2013-03-31,172723
2013-04-30,164317
2013-05-31,169002
2013-06-30,164632
2013-07-31,215111
2013-08-31,181420
2013-09-30,163074
2013-10-31,167361
2013-11-30,172162
2013-12-31,209030
2014-01-31,182957
2014-02-28,180338
2014-03-31,194103
2014-04-30,192443
2014-05-31,193113
2014-06-30,187477
2014-07-31,204870
2014-08-31,196618
2014-09-30,197041
2014-10-31,197831
2014-11-30,203734
2014-12-31,238394
2015-01-31,210793
2015-02-28,199093
2015-03-31,216123
2015-04-30,216885
2015-05-31,212738
2015-06-30,235603
2015-07-31,227888
