SalesDate,Sales
2013-01-31,135795
2013-02-28,132138
2013-03-31,156697
2013-04-30,135276
2013-05-31,139799
2013-06-30,132832
2013-07-31,155225
2013-08-31,159586
2013-09-30,130622
2013-10-31,141435
2013-11-30,152766
2013-12-31,189371
2014-01-31,144293
2014-02-28,140542
2014-03-31,145650
2014-04-30,149292
2014-05-31,149963
2014-06-30,148168
2014-07-31,160992
2014-08-31,153928
2014-09-30,151477
2014-10-31,153732
2014-11-30,160227
2014-12-31,197773
2015-01-31,155777
2015-02-28,138186
2015-03-31,159703
2015-04-30,156067
2015-05-31,146209
2015-06-30,157006
2015-07-31,174656
