SalesDate,Sales
2013-01-31,99133
2013-02-28,93592
2013-03-31,111822
2013-04-30,101567
2013-05-31,101464
2013-06-30,100236
2013-07-31,117543
2013-08-31,108973
2013-09-30,98251
2013-10-31,100178
2013-11-30,103324
2013-12-31,126426
2014-01-31,101895
2014-02-28,96347
2014-03-31,99822
2014-04-30,101669
2014-05-31,105842
2014-06-30,103665
2014-07-31,113263
2014-08-31,104833
2014-09-30,102718
2014-10-31,106571
2014-11-30,108187
2014-12-31,129875
2015-01-31,109619
2015-02-28,96978
2015-03-31,109040
2015-04-30,111464
2015-05-31,107762
2015-06-30,120287
2015-07-31,123133
