SalesDate,Sales
2013-01-31,98468
2013-02-28,95044
2013-03-31,103690
2013-04-30,101550
2013-05-31,98418
2013-06-30,93880
2013-07-31,115870
2013-08-31,89710
2013-09-30,88383
2013-10-31,95923
2013-11-30,101332
2013-12-31,111992
2014-01-31,100916
2014-02-28,94446
2014-03-31,102314
2014-04-30,104993
2014-05-31,101013
2014-06-30,100565
2014-07-31,111952
2014-08-31,99090
2014-09-30,105171
2014-10-31,98528
2014-11-30,97369
2014-12-31,110700
2015-01-31,99897
2015-02-28,89064
2015-03-31,106613
2015-04-30,107748
2015-05-31,92636
2015-06-30,98295
2015-07-31,99825
