SalesDate,Sales
2013-01-31,171771
2013-02-28,163314
2013-03-31,179405
2013-04-30,174289
2013-05-31,173752
2013-06-30,174944
2013-07-31,181447
2013-08-31,184753
2013-09-30,166206
2013-10-31,174524
2013-11-30,189963
2013-12-31,199969
2014-01-31,182335
2014-02-28,173065
2014-03-31,187499
2014-04-30,180729
2014-05-31,188074
2014-06-30,180637
2014-07-31,198169
2014-08-31,176581
2014-09-30,186441
2014-10-31,189139
2014-11-30,197445
2014-12-31,214748
2015-01-31,196063
2015-02-28,180448
2015-03-31,199501
2015-04-30,191142
2015-05-31,185795
2015-06-30,199912
2015-07-31,209826
