SalesDate,Sales
2013-01-31,153116
2013-02-28,147141
2013-03-31,176673
2013-04-30,163946
2013-05-31,166965
2013-06-30,164309
2013-07-31,189269
2013-08-31,172083
2013-09-30,155109
2013-10-31,161440
2013-11-30,168614
2013-12-31,195532
2014-01-31,165790
2014-02-28,160505
2014-03-31,181025
2014-04-30,177368
2014-05-31,179594
2014-06-30,167211
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,185373
2015-02-28,171118
2015-03-31,185990
2015-04-30,176145
2015-05-31,168609
2015-06-30,184521
2015-07-31,173063
