SalesDate,Sales
2013-01-31,160878
2013-02-28,154721
2013-03-31,178105
2013-04-30,170883
2013-05-31,175536
2013-06-30,169108
2013-07-31,187539
2013-08-31,191736
2013-09-30,168089
2013-10-31,172380
2013-11-30,181064
2013-12-31,216697
2014-01-31,174664
2014-02-28,171508
2014-03-31,184127
2014-04-30,181907
2014-05-31,182414
2014-06-30,174714
2014-07-31,193274
2014-08-31,170579
2014-09-30,176792
2014-10-31,178764
2014-11-30,186050
2014-12-31,214560
2015-01-31,175237
2015-02-28,159504
2015-03-31,181144
2015-04-30,176391
2015-05-31,167128
2015-06-30,181906
2015-07-31,183680
