SalesDate,Sales
2013-01-31,122188
2013-02-28,116816
2013-03-31,131951
2013-04-30,122996
2013-05-31,120762
2013-06-30,119289
2013-07-31,138457
2013-08-31,129602
2013-09-30,117015
2013-10-31,126517
2013-11-30,133323
2013-12-31,158126
2014-01-31,125264
2014-02-28,120320
2014-03-31,130940
2014-04-30,128178
2014-05-31,133852
2014-06-30,126566
2014-07-31,138029
2014-08-31,131480
2014-09-30,127188
2014-10-31,133379
2014-11-30,135493
2014-12-31,161324
2015-01-31,132808
2015-02-28,121587
2015-03-31,136682
2015-04-30,136235
2015-05-31,130882
2015-06-30,138883
2015-07-31,149783
