SalesDate,Sales
2013-01-31,456530
2013-02-28,446745
2013-03-31,516987
2013-04-30,497336
2013-05-31,503359
2013-06-30,500363
2013-07-31,548603
2013-08-31,559259
2013-09-30,487211
2013-10-31,518860
2013-11-30,526888
2013-12-31,603400
2014-01-31,456575
2014-02-28,467136
2014-03-31,500986
2014-04-30,518294
2014-05-31,520294
2014-06-30,505525
2014-07-31,554540
2014-08-31,549173
2014-09-30,512901
2014-10-31,513817
2014-11-30,520199
2014-12-31,608529
2015-01-31,483517
2015-02-28,483365
2015-03-31,542811
2015-04-30,558689
2015-05-31,536936
2015-06-30,577169
2015-07-31,626588
