SalesDate,Sales
2013-01-31,183669
2013-02-28,170903
2013-03-31,194130
2013-04-30,185992
2013-05-31,191371
2013-06-30,191650
2013-07-31,199075
2013-08-31,197217
2013-09-30,179369
2013-10-31,188843
2013-11-30,187088
2013-12-31,192583
2014-01-31,146753
2014-02-28,171802
2014-03-31,192189
2014-04-30,197289
2014-05-31,201714
2014-06-30,194079
2014-07-31,213060
2014-08-31,191544
2014-09-30,195536
2014-10-31,197731
2014-11-30,190385
2014-12-31,200862
2015-01-31,185728
2015-02-28,173574
2015-03-31,197825
2015-04-30,194956
2015-05-31,195101
2015-06-30,209285
2015-07-31,223706
