SalesDate,Sales
2013-01-31,153411
2013-02-28,149704
2013-03-31,170428
2013-04-30,159748
2013-05-31,156300
2013-06-30,148334
2013-07-31,169091
2013-08-31,154662
2013-09-30,144202
2013-10-31,151834
2013-11-30,156063
2013-12-31,189356
2014-01-31,111056
2014-02-28,168050
2014-03-31,167960
2014-04-30,172695
2014-05-31,173979
2014-06-30,160976
2014-07-31,176001
2014-08-31,164367
2014-09-30,171137
2014-10-31,170288
2014-11-30,179560
2014-12-31,200044
2015-01-31,174214
2015-02-28,156859
2015-03-31,179699
2015-04-30,172290
2015-05-31,164923
2015-06-30,187034
2015-07-31,170746
