SalesDate,Sales
2013-01-31,178063
2013-02-28,153275
2013-03-31,183557
2013-04-30,173060
2013-05-31,172156
2013-06-30,162029
2013-07-31,197744
2013-08-31,181958
2013-09-30,161917
2013-10-31,173632
2013-11-30,180907
2013-12-31,217363
2014-01-31,177576
2014-02-28,163791
2014-03-31,174008
2014-04-30,181764
2014-05-31,180322
2014-06-30,179040
2014-07-31,197087
2014-08-31,174620
2014-09-30,185653
2014-10-31,181138
2014-11-30,195836
2014-12-31,228609
2015-01-31,196868
2015-02-28,167785
2015-03-31,193083
2015-04-30,189437
2015-05-31,176317
2015-06-30,199952
2015-07-31,208537
