SalesDate,Sales
2013-01-31,196477
2013-02-28,182126
2013-03-31,224029
2013-04-30,194536
2013-05-31,208095
2013-06-30,191403
2013-07-31,228837
2013-08-31,221889
2013-09-30,196042
2013-10-31,200889
2013-11-30,220188
2013-12-31,272864
2014-01-31,207527
2014-02-28,192681
2014-03-31,205463
2014-04-30,212603
2014-05-31,209975
2014-06-30,211086
2014-07-31,226809
2014-08-31,205252
2014-09-30,213218
2014-10-31,209638
2014-11-30,230346
2014-12-31,272269
2015-01-31,207335
2015-02-28,192039
2015-03-31,223147
2015-04-30,209337
2015-05-31,200546
2015-06-30,227033
2015-07-31,235150
