SalesDate,Sales
2013-01-31,137353
2013-02-28,138292
2013-03-31,169699
2013-04-30,142406
2013-05-31,148159
2013-06-30,149320
2013-07-31,175177
2013-08-31,164059
2013-09-30,149031
2013-10-31,155815
2013-11-30,166711
2013-12-31,195734
2014-01-31,155940
2014-02-28,155712
2014-03-31,170732
2014-04-30,170539
2014-05-31,177712
2014-06-30,166707
2014-07-31,183370
2014-08-31,172380
2014-09-30,175840
2014-10-31,172541
2014-11-30,181795
2014-12-31,214344
2015-01-31,175110
2015-02-28,164443
2015-03-31,190961
2015-04-30,178380
2015-05-31,172201
2015-06-30,180070
2015-07-31,191468
