SalesDate,Sales
2013-01-31,146527
2013-02-28,141334
2013-03-31,180161
2013-04-30,165372
2013-05-31,160252
2013-06-30,154119
2013-07-31,177703
2013-08-31,165236
2013-09-30,152743
2013-10-31,156417
2013-11-30,164288
2013-12-31,196833
2014-01-31,163965
2014-02-28,152847
2014-03-31,175784
2014-04-30,171878
2014-05-31,168046
2014-06-30,171029
2014-07-31,173555
2014-08-31,155314
2014-09-30,164757
2014-10-31,154903
2014-11-30,175251
2014-12-31,197788
2015-01-31,172858
2015-02-28,145842
2015-03-31,184374
2015-04-30,164390
2015-05-31,151636
2015-06-30,183011
2015-07-31,172587
