SalesDate,Sales
2013-01-31,68330
2013-02-28,66746
2013-03-31,89058
2013-04-30,73601
2013-05-31,73688
2013-06-30,79977
2013-07-31,93741
2013-08-31,84101
2013-09-30,85307
2013-10-31,90074
2013-11-30,90958
2013-12-31,113908
2014-01-31,91963
2014-02-28,89699
2014-03-31,104966
2014-04-30,99095
2014-05-31,102978
2014-06-30,102171
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,115203
2015-02-28,103236
2015-03-31,123354
2015-04-30,114301
2015-05-31,113137
2015-06-30,121679
2015-07-31,124286
