SalesDate,Sales
2013-01-31,263694
2013-02-28,252904
2013-03-31,286504
2013-04-30,254598
2013-05-31,271754
2013-06-30,267509
2013-07-31,285734
2013-08-31,293734
2013-09-30,250057
2013-10-31,248069
2013-11-30,252693
2013-12-31,276745
2014-01-31,240187
2014-02-28,229772
2014-03-31,251499
2014-04-30,244770
2014-05-31,253095
2014-06-30,249233
2014-07-31,263997
2014-08-31,250429
2014-09-30,253065
2014-10-31,258669
2014-11-30,264572
2014-12-31,292668
2015-01-31,265063
2015-02-28,238305
2015-03-31,262042
2015-04-30,251204
2015-05-31,243538
2015-06-30,238145
2015-07-31,258212
