SalesDate,Sales
2013-01-31,132385
2013-02-28,128608
2013-03-31,148676
2013-04-30,129598
2013-05-31,135017
2013-06-30,124591
2013-07-31,146600
2013-08-31,138804
2013-09-30,122877
2013-10-31,131274
2013-11-30,141438
2013-12-31,172918
2014-01-31,135535
2014-02-28,129049
2014-03-31,140928
2014-04-30,138923
2014-05-31,134415
2014-06-30,133602
2014-07-31,147952
2014-08-31,134478
2014-09-30,131966
2014-10-31,134402
2014-11-30,141275
2014-12-31,169318
2015-01-31,140543
2015-02-28,124436
2015-03-31,143894
2015-04-30,139801
2015-05-31,132243
2015-06-30,144668
2015-07-31,150085
