SalesDate,Sales
2013-01-31,239466
2013-02-28,219868
2013-03-31,268482
2013-04-30,230255
2013-05-31,238723
2013-06-30,230910
2013-07-31,272489
2013-08-31,262079
2013-09-30,226451
2013-10-31,237987
2013-11-30,267165
2013-12-31,343359
2014-01-31,242400
2014-02-28,232128
2014-03-31,251250
2014-04-30,254828
2014-05-31,252411
2014-06-30,246859
2014-07-31,268520
2014-08-31,247552
2014-09-30,256962
2014-10-31,245612
2014-11-30,273206
2014-12-31,342500
2015-01-31,259959
2015-02-28,233022
2015-03-31,267579
2015-04-30,265970
2015-05-31,240258
2015-06-30,272198
2015-07-31,282784
