SalesDate,Sales
2013-01-31,141879
2013-02-28,131616
2013-03-31,151477
2013-04-30,141161
2013-05-31,143038
2013-06-30,141262
2013-07-31,159465
2013-08-31,157669
2013-09-30,139661
2013-10-31,151365
2013-11-30,149120
2013-12-31,169064
2014-01-31,143370
2014-02-28,138902
2014-03-31,148034
2014-04-30,150107
2014-05-31,155327
2014-06-30,149357
2014-07-31,156713
2014-08-31,150369
2014-09-30,146645
2014-10-31,150793
2014-11-30,157162
2014-12-31,178232
2015-01-31,155949
2015-02-28,135897
2015-03-31,156633
2015-04-30,145748
2015-05-31,145374
2015-06-30,158858
2015-07-31,156498
