SalesDate,Sales
2013-01-31,124211
2013-02-28,120108
2013-03-31,140981
2013-04-30,128331
2013-05-31,128998
2013-06-30,125171
2013-07-31,148560
2013-08-31,134732
2013-09-30,125510
2013-10-31,133768
2013-11-30,132823
2013-12-31,156687
2014-01-31,133453
2014-02-28,132019
2014-03-31,139369
2014-04-30,140070
2014-05-31,140241
2014-06-30,132663
2014-07-31,141878
2014-08-31,133730
2014-09-30,138899
2014-10-31,141229
2014-11-30,146176
2014-12-31,164538
2015-01-31,147355
2015-02-28,128748
2015-03-31,149746
2015-04-30,143245
2015-05-31,139478
2015-06-30,152139
2015-07-31,148629
