SalesDate,Sales
2013-01-31,165653
2013-02-28,160167
2013-03-31,189179
2013-04-30,172188
2013-05-31,170374
2013-06-30,170462
2013-07-31,206426
2013-08-31,178302
2013-09-30,163290
2013-10-31,168277
2013-11-30,169580
2013-12-31,214367
2014-01-31,174027
2014-02-28,157254
2014-03-31,174463
2014-04-30,162843
2014-05-31,163497
2014-06-30,171301
2014-07-31,181131
2014-08-31,162649
2014-09-30,173615
2014-10-31,162365
2014-11-30,178244
2014-12-31,211560
2015-01-31,167795
2015-02-28,153537
2015-03-31,176835
2015-04-30,171183
2015-05-31,164244
2015-06-30,189918
2015-07-31,183535
