SalesDate,Sales
2013-01-31,132418
2013-02-28,131137
2013-03-31,149849
2013-04-30,140115
2013-05-31,141057
2013-06-30,134827
2013-07-31,163368
2013-08-31,144768
2013-09-30,131322
2013-10-31,144788
2013-11-30,146161
2013-12-31,174158
2014-01-31,147951
2014-02-28,139625
2014-03-31,146109
2014-04-30,157886
2014-05-31,157974
2014-06-30,155668
2014-07-31,167284
2014-08-31,148305
2014-09-30,154530
2014-10-31,154347
2014-11-30,158845
2014-12-31,185143
2015-01-31,163175
2015-02-28,139976
2015-03-31,161383
2015-04-30,159647
2015-05-31,150690
2015-06-30,162272
2015-07-31,165732
