SalesDate,Sales
2013-01-31,188032
2013-02-28,178830
2013-03-31,213082
2013-04-30,197381
2013-05-31,210921
2013-06-30,211771
2013-07-31,276280
2013-08-31,258366
2013-09-30,201378
2013-10-31,207787
2013-11-30,218175
2013-12-31,251928
2014-01-31,200658
2014-02-28,193342
2014-03-31,204329
2014-04-30,221394
2014-05-31,216630
2014-06-30,220951
2014-07-31,267335
2014-08-31,267965
2014-09-30,231254
2014-10-31,218849
2014-11-30,229206
2014-12-31,265470
2015-01-31,212718
2015-02-28,199027
2015-03-31,215557
2015-04-30,223841
2015-05-31,212391
2015-06-30,237395
2015-07-31,277959
