SalesDate,Sales
2013-01-31,71468
2013-02-28,66984
2013-03-31,74013
2013-04-30,70769
2013-05-31,73879
2013-06-30,69161
2013-07-31,75547
2013-08-31,74396
2013-09-30,67958
2013-10-31,72665
2013-11-30,75961
2013-12-31,84265
2014-01-31,74387
2014-02-28,69332
2014-03-31,72959
2014-04-30,75699
2014-05-31,78546
2014-06-30,76635
2014-07-31,80024
2014-08-31,71526
2014-09-30,76470
2014-10-31,77573
2014-11-30,83314
2014-12-31,98533
2015-01-31,82130
2015-02-28,75098
2015-03-31,89281
2015-04-30,88345
2015-05-31,83142
2015-06-30,85947
2015-07-31,89367
