SalesDate,Sales
2013-01-31,133165
2013-02-28,129014
2013-03-31,146333
2013-04-30,136589
2013-05-31,138024
2013-06-30,128690
2013-07-31,157628
2013-08-31,134437
2013-09-30,130818
2013-10-31,139299
2013-11-30,139467
2013-12-31,165096
2014-01-31,144242
2014-02-28,140623
2014-03-31,147392
2014-04-30,149271
2014-05-31,149597
2014-06-30,146391
2014-07-31,155985
2014-08-31,166464
2014-09-30,133517
2014-10-31,151245
2014-11-30,157909
2014-12-31,183521
2015-01-31,160665
2015-02-28,144368
2015-03-31,165668
2015-04-30,158634
2015-05-31,156133
2015-06-30,170099
2015-07-31,163420
