SalesDate,Sales
2013-01-31,188034
2013-02-28,178039
2013-03-31,210353
2013-04-30,189426
2013-05-31,192955
2013-06-30,193050
2013-07-31,220911
2013-08-31,225079
2013-09-30,187158
2013-10-31,190213
2013-11-30,219680
2013-12-31,244307
2014-01-31,198103
2014-02-28,186857
2014-03-31,200471
2014-04-30,204003
2014-05-31,200195
2014-06-30,204441
2014-07-31,224264
2014-08-31,219723
2014-09-30,208297
2014-10-31,204884
2014-11-30,230954
2014-12-31,265524
2015-01-31,216973
2015-02-28,192497
2015-03-31,223939
2015-04-30,209246
2015-05-31,196956
2015-06-30,219577
2015-07-31,242546
