SalesDate,Sales
2013-01-31,180710
2013-02-28,170771
2013-03-31,195126
2013-04-30,178366
2013-05-31,178008
2013-06-30,176228
2013-07-31,220851
2013-08-31,200881
2013-09-30,181099
2013-10-31,198161
2013-11-30,199021
2013-12-31,237024
2014-01-31,204209
2014-02-28,194058
2014-03-31,231679
2014-04-30,213277
2014-05-31,216106
2014-06-30,217743
2014-07-31,227440
2014-08-31,211058
2014-09-30,229713
2014-10-31,184171
2014-11-30,180660
2014-12-31,209314
2015-01-31,173520
2015-02-28,157002
2015-03-31,182917
2015-04-30,168328
2015-05-31,160587
2015-06-30,186289
2015-07-31,173953
