SalesDate,Sales
2013-01-31,153612
2013-02-28,146363
2013-03-31,178869
2013-04-30,159735
2013-05-31,164080
2013-06-30,157714
2013-07-31,182759
2013-08-31,176052
2013-09-30,155812
2013-10-31,160903
2013-11-30,178357
2013-12-31,206310
2014-01-31,161240
2014-02-28,153970
2014-03-31,168705
2014-04-30,170484
2014-05-31,174799
2014-06-30,174337
2014-07-31,183271
2014-08-31,164329
2014-09-30,170963
2014-10-31,161976
2014-11-30,172190
2014-12-31,210523
2015-01-31,171929
2015-02-28,150728
2015-03-31,175393
2015-04-30,172253
2015-05-31,165485
2015-06-30,178822
2015-07-31,186770
