SalesDate,Sales
2013-01-31,141363
2013-02-28,136033
2013-03-31,164240
2013-04-30,140814
2013-05-31,147531
2013-06-30,143974
2013-07-31,168541
2013-08-31,166140
2013-09-30,145304
2013-10-31,151500
2013-11-30,167669
2013-12-31,198122
2014-01-31,157033
2014-02-28,149584
2014-03-31,163270
2014-04-30,157496
2014-05-31,158645
2014-06-30,162609
2014-07-31,172002
2014-08-31,163608
2014-09-30,169868
2014-10-31,167283
2014-11-30,181664
2014-12-31,216506
2015-01-31,181843
2015-02-28,158972
2015-03-31,186749
2015-04-30,170357
2015-05-31,165099
2015-06-30,187806
2015-07-31,188512
