SalesDate,Sales
2013-01-31,98678
2013-02-28,90472
2013-03-31,118315
2013-04-30,95434
2013-05-31,101161
2013-06-30,97989
2013-07-31,111941
2013-08-31,112451
2013-09-30,103135
2013-10-31,105447
2013-11-30,114281
2013-12-31,143956
2014-01-31,105986
2014-02-28,105413
2014-03-31,113139
2014-04-30,114416
2014-05-31,113239
2014-06-30,109806
2014-07-31,122881
2014-08-31,113744
2014-09-30,114222
2014-10-31,116338
2014-11-30,121421
2014-12-31,152989
2015-01-31,120239
2015-02-28,105395
2015-03-31,126017
2015-04-30,116119
2015-05-31,111313
2015-06-30,116800
2015-07-31,127464
