SalesDate,Sales
2013-01-31,275762
2013-02-28,253381
2013-03-31,311342
2013-04-30,270293
2013-05-31,280816
2013-06-30,260494
2013-07-31,328417
2013-08-31,294745
2013-09-30,262213
2013-10-31,265260
2013-11-30,291025
2013-12-31,365768
2014-01-31,281118
2014-02-28,268665
2014-03-31,285091
2014-04-30,295065
2014-05-31,288871
2014-06-30,267591
2014-07-31,228060
2014-08-31,209389
2014-09-30,221636
2014-10-31,215001
2014-11-30,235408
2014-12-31,295515
2015-01-31,238420
2015-02-28,203649
2015-03-31,243842
2015-04-30,227970
2015-05-31,214866
2015-06-30,234377
2015-07-31,241583
