SalesDate,Sales
2013-01-31,178478
2013-02-28,170130
2013-03-31,206697
2013-04-30,173723
2013-05-31,177907
2013-06-30,163550
2013-07-31,193569
2013-08-31,185696
2013-09-30,162442
2013-10-31,173279
2013-11-30,197612
2013-12-31,236832
2014-01-31,178811
2014-02-28,173153
2014-03-31,177305
2014-04-30,189539
2014-05-31,193412
2014-06-30,186508
2014-07-31,203464
2014-08-31,191332
2014-09-30,196013
2014-10-31,201206
2014-11-30,217963
2014-12-31,263579
2015-01-31,208272
2015-02-28,185240
2015-03-31,214532
2015-04-30,205280
2015-05-31,187749
2015-06-30,207787
2015-07-31,211513
