SalesDate,Sales
2013-01-31,118763
2013-02-28,108920
2013-03-31,124347
2013-04-30,119317
2013-05-31,121311
2013-06-30,117966
2013-07-31,120573
2013-08-31,123685
2013-09-30,112567
2013-10-31,115745
2013-11-30,122579
2013-12-31,136896
2014-01-31,117095
2014-02-28,108693
2014-03-31,117657
2014-04-30,117482
2014-05-31,117515
2014-06-30,119030
2014-07-31,123061
2014-08-31,111774
2014-09-30,118363
2014-10-31,119479
2014-11-30,126605
2014-12-31,145494
2015-01-31,129231
2015-02-28,117323
2015-03-31,131351
2015-04-30,126405
2015-05-31,120147
2015-06-30,134481
2015-07-31,128781
