SalesDate,Sales
2013-01-31,160614
2013-02-28,159815
2013-03-31,183254
2013-04-30,161920
2013-05-31,164309
2013-06-30,163252
2013-07-31,186556
2013-08-31,173009
2013-09-30,156949
2013-10-31,168445
2013-11-30,171962
2013-12-31,205525
2014-01-31,173147
2014-02-28,164556
2014-03-31,175495
2014-04-30,166745
2014-05-31,168389
2014-06-30,170997
2014-07-31,176890
2014-08-31,177496
2014-09-30,171937
2014-10-31,164911
2014-11-30,170088
2014-12-31,201642
2015-01-31,176220
2015-02-28,145209
2015-03-31,182338
2015-04-30,172224
2015-05-31,162544
2015-06-30,189960
2015-07-31,179272
