SalesDate,Sales
2013-01-31,159393
2013-02-28,154775
2013-03-31,177355
2013-04-30,165088
2013-05-31,168041
2013-06-30,165852
2013-07-31,179764
2013-08-31,180301
2013-09-30,161782
2013-10-31,166698
2013-11-30,181298
2013-12-31,199770
2014-01-31,168279
2014-02-28,160444
2014-03-31,175938
2014-04-30,178749
2014-05-31,180090
2014-06-30,176384
2014-07-31,186294
2014-08-31,168745
2014-09-30,168792
2014-10-31,165459
2014-11-30,173676
2014-12-31,207098
2015-01-31,183484
2015-02-28,170553
2015-03-31,193063
2015-04-30,199051
2015-05-31,187692
2015-06-30,200849
2015-07-31,205802
