SalesDate,Sales
2013-01-31,117150
2013-02-28,111850
2013-03-31,131825
2013-04-30,112496
2013-05-31,111272
2013-06-30,109962
2013-07-31,126606
2013-08-31,115708
2013-09-30,109124
2013-10-31,118451
2013-11-30,122949
2013-12-31,143871
2014-01-31,132290
2014-02-28,128271
2014-03-31,126032
2014-04-30,115963
2014-05-31,121981
2014-06-30,112601
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,130922
2015-02-28,115012
2015-03-31,132179
2015-04-30,121909
2015-05-31,120387
2015-06-30,131995
2015-07-31,140794
