SalesDate,Sales
2013-01-31,135134
2013-02-28,122444
2013-03-31,146948
2013-04-30,132623
2013-05-31,126890
2013-06-30,130418
2013-07-31,153950
2013-08-31,133707
2013-09-30,131268
2013-10-31,139948
2013-11-30,140715
2013-12-31,161294
2014-01-31,136818
2014-02-28,131035
2014-03-31,145719
2014-04-30,139146
2014-05-31,144718
2014-06-30,142604
2014-07-31,0
2014-08-31,0
2014-09-30,0
2014-10-31,0
2014-11-30,0
2014-12-31,0
2015-01-31,167490
2015-02-28,153848
2015-03-31,183780
2015-04-30,164008
2015-05-31,157997
2015-06-30,178178
2015-07-31,191201
